1.3791,1.7824,0.13647,0.10745
1.4672,1.7077,0.24479,0.07277
1.375,1.7057,0.2251,0.081598
1.7027,1.787,0.29123,0.054594
1.4676,1.7152,0.24589,0.071795
1.3666,1.712,0.18691,0.093062
1.3116,1.7354,0.23457,0.076352
1.0059,1.7971,0.19293,0.086066
1.4868,1.6731,0.2408,0.078906
1.8273,1.8613,0.26378,0.069483
0.76527,1.6949,0.072233,0.14437
1.5612,1.7907,0.30232,0.051178
1.5721,1.7765,0.22248,0.08423
1.5163,1.8874,0.237,0.067433
1.4829,1.8391,0.25315,0.05943
1.4617,1.6826,0.2441,0.076142
1.2373,1.7495,0.20689,0.085699
1.2805,1.7724,0.24785,0.07488
1.5158,2.109,0.26104,0.049171
1.562,1.6579,0.2544,0.070694
1.6271,1.6849,0.19349,0.0981
1.3889,1.7919,0.24046,0.076014
1.5323,1.8838,0.24452,0.068742
1.5695,1.9319,0.28709,0.052242
1.4674,1.7524,0.23835,0.072347
1.6928,1.7684,0.20617,0.090257
1.2572,1.6899,0.25803,0.07589
1.4288,1.8066,0.33053,0.043159
1.6462,1.6849,0.21966,0.093086
1.4452,1.7483,0.25176,0.074566
1.4894,1.7386,0.24464,0.070934
1.86,1.7492,0.31873,0.050006
1.2111,1.8677,0.19983,0.089686
1.6127,1.8277,0.28623,0.050568
1.086,1.8158,0.16515,0.09625
1.5519,1.746,0.22952,0.082434
1.5093,1.7846,0.21711,0.074194
1.4047,1.7849,0.23224,0.075629
1.5465,1.832,0.1868,0.10098
1.3082,1.6471,0.19928,0.091116
1.5123,1.8545,0.206,0.082492
1.4807,1.6931,0.22437,0.081977
1.4368,1.6883,0.24673,0.072678
1.7859,1.8549,0.20015,0.093805
1.4843,1.7258,0.24025,0.07174
1.3492,1.615,0.24685,0.079794
1.5178,1.9457,0.19567,0.0917
1.3076,1.9035,0.30215,0.032829
1.4377,1.6963,0.2559,0.072727
1.1952,1.7292,0.19153,0.094495
1.4941,1.8423,0.2592,0.057474
1.362,1.6824,0.25123,0.076406
1.4668,1.8622,0.21885,0.076169
1.2612,1.6836,0.24413,0.0789
1.4149,1.7178,0.20055,0.092002
1.6205,1.7337,0.1573,0.10845
0.93867,1.7547,0.14682,0.10218
1.4536,1.7362,0.20762,0.083943
1.2887,1.7455,0.24024,0.078124
1.3534,1.6526,0.19571,0.095426
1.5212,1.764,0.23435,0.076131
1.4502,1.9491,0.18021,0.095552
1.388,1.7591,0.22097,0.077358
1.5605,1.7682,0.22544,0.080368
1.4737,1.7354,0.2522,0.066165
1.12,1.7542,0.20129,0.089176
1.5498,1.6917,0.18502,0.094267
1.4754,1.7151,0.21671,0.081106
1.5686,1.8822,0.23314,0.068019
1.483,1.7217,0.23936,0.076872
1.4818,1.7894,0.23686,0.07111
1.4125,1.7439,0.23344,0.080602
1.1021,1.6818,0.19344,0.089408
1.4712,1.8217,0.19535,0.086744
1.5636,1.7336,0.18442,0.10037
1.579,1.7013,0.20963,0.092866
1.2525,1.7011,0.21802,0.08405
1.3868,1.7833,0.213,0.088346
1.4264,1.8702,0.1878,0.088724
1.5816,1.9126,0.29145,0.044702
1.3985,1.6771,0.24907,0.074222
1.4424,1.7029,0.24594,0.073026
1.4715,1.8273,0.22217,0.075074
1.5657,1.7905,0.23634,0.076608
1.8004,2.0708,0.22428,0.076493
1.2943,1.6431,0.24941,0.07937
1.3477,1.6369,0.20654,0.091654
1.2198,1.6644,0.24111,0.080618
1.4403,1.814,0.24578,0.063864
1.5696,1.8164,0.2975,0.043659
1.4886,1.7025,0.24578,0.071743
1.4777,1.6647,0.24554,0.074502
1.2904,1.6949,0.24047,0.078425
1.5164,1.7572,0.26556,0.060278
1.4716,1.7804,0.24123,0.072563
1.4622,1.6968,0.23266,0.07595
1.3846,1.7698,0.23177,0.07626
0.9388,1.655,0.18756,0.090919
1.25,1.7177,0.12948,0.11499
1.2826,1.6289,0.20788,0.089199
1.4365,1.6728,0.23302,0.080109
1.3828,1.7459,0.25178,0.074488
1.337,1.6602,0.24578,0.077865
1.4565,1.8459,0.14729,0.10181
1.6329,1.7859,0.2932,0.051408
1.4702,1.7929,0.23545,0.073674
1.5433,1.6907,0.21182,0.085722
1.4574,1.7849,0.24218,0.07214
1.3433,1.6926,0.19894,0.096142
1.0478,1.8637,0.18171,0.095109
1.4833,1.7534,0.24223,0.071131
1.4202,1.8714,0.24392,0.074292
1.4807,1.8075,0.23186,0.072514
1.422,1.8111,0.24282,0.072212
1.9296,1.7408,0.19047,0.099989
1.3722,1.7845,0.20626,0.091144
1.4751,1.7156,0.24212,0.073197
1.4573,1.6798,0.17865,0.097945
1.4523,1.7273,0.24286,0.073501
1.637,1.7985,0.19789,0.096338
1.3844,1.954,0.20269,0.074379
1.4921,1.7753,0.24716,0.066876
1.5487,1.6831,0.26412,0.070931
1.455,1.7457,0.25012,0.071106
1.8393,1.8521,0.17837,0.10117
1.7447,1.7609,0.18569,0.093842
1.3645,1.6426,0.22681,0.083632
1.3601,1.7418,0.21573,0.081843
1.4822,1.7398,0.23563,0.072516
1.4703,1.7187,0.21266,0.081735
1.3602,1.7219,0.19968,0.086725
1.6289,1.8175,0.30229,0.05148
1.3324,1.7254,0.24087,0.079276
1.4556,1.7408,0.22888,0.076924
1.4803,1.6882,0.244,0.073344
1.5722,1.7605,0.25461,0.063277
1.1386,1.9204,0.18659,0.091925
1.4517,1.8665,0.24593,0.06282
1.6365,1.6616,0.21004,0.09492
1.4998,1.7198,0.2416,0.073366
1.5235,1.8291,0.25069,0.064285
1.5006,1.6729,0.25552,0.070204
1.5869,1.7979,0.22277,0.076914
1.3817,1.7876,0.16939,0.10104
1.4611,1.7316,0.23518,0.076438
1.4778,1.7282,0.34549,0.046368
1.3715,1.7286,0.20644,0.089402
1.4771,1.8339,0.24834,0.063532
1.5325,1.6834,0.23507,0.074628
1.6868,1.8665,0.1887,0.094606
0.95923,1.6713,0.19179,0.089354
1.7074,1.8195,0.22587,0.084675
1.3951,1.7019,0.24911,0.0761
1.5299,2.021,0.25294,0.057435
1.088,1.6569,0.12528,0.11647
1.5876,1.7575,0.18612,0.10047
1.5544,1.8846,0.2799,0.050196
1.4431,1.7862,0.23818,0.07335
1.4995,1.7239,0.21179,0.088573
1.4697,1.8284,0.22551,0.07409
1.4189,1.6629,0.25029,0.076081
1.5277,2.1168,0.2624,0.052174
1.4894,1.7973,0.23508,0.073538
1.605,1.9484,0.2998,0.042588
1.5037,1.6839,0.2179,0.082667
1.5199,1.8018,0.23482,0.070332
1.0346,1.8066,0.16568,0.10113
1.453,1.736,0.24144,0.0698
1.2945,1.6328,0.20868,0.091875
1.3365,1.8046,0.15907,0.10141
1.4518,1.7843,0.24371,0.071647
1.5236,1.7282,0.23864,0.071929
2.0031,1.7455,0.21158,0.093948
1.5269,1.7793,0.23232,0.07084
1.4844,1.8088,0.21126,0.08448
1.295,1.6643,0.24066,0.083573
1.3727,1.9091,0.19326,0.088604
1.3767,1.7944,0.23122,0.07683
1.6351,1.71,0.19694,0.093739
1.3783,1.6903,0.20656,0.092365
1.534,1.6845,0.21218,0.092641
1.3006,2.6675,0.16134,0.076502
1.4375,1.6453,0.23946,0.079938
1.1009,1.6715,0.18197,0.096361
1.2737,1.6832,0.24605,0.079851
1.5082,1.7169,0.24077,0.072399
1.5633,1.8553,0.31237,0.040426
1.5104,1.8345,0.24099,0.070287
1.4218,1.8615,0.22937,0.070814
1.9454,1.7356,0.2726,0.068752
1.4744,1.7214,0.23272,0.074612
1.5244,1.709,0.24605,0.075302
1.4436,1.7641,0.21866,0.079814
1.4664,1.7954,0.23415,0.070601
1.4487,1.6569,0.24167,0.07774
1.2137,1.7267,0.24917,0.07953
1.405,1.8463,0.2268,0.074595
1.2807,1.6737,0.24203,0.079283
1.5173,1.9758,0.2116,0.084989
1.5817,1.6662,0.25294,0.07578
1.4196,1.766,0.21397,0.08092
1.2763,1.7947,0.19416,0.088816
1.3636,1.7667,0.24197,0.073626
1.8456,1.7726,0.31144,0.058998
1.4916,1.789,0.23334,0.07646
1.5376,1.9191,0.24313,0.063931
1.6449,1.8377,0.19637,0.088704
1.4115,1.5808,0.21611,0.08694
1.3452,1.7405,0.23748,0.076477
1.444,1.7461,0.2031,0.088911
1.5636,1.7604,0.19731,0.090886
1.4075,1.6918,0.23751,0.07859
1.5231,1.7062,0.25214,0.068361
1.2954,1.7262,0.23305,0.079832
1.811,1.6747,0.23904,0.087791
1.7178,1.803,0.19741,0.089596
1.3892,1.7111,0.24665,0.074217
1.525,1.8188,0.21961,0.078148
1.4957,1.7474,0.23931,0.070952
1.3044,1.6926,0.24357,0.078335
1.4756,1.7865,0.2367,0.074938
1.5588,1.974,0.24693,0.063633
1.693,1.6604,0.21306,0.092157
1.2458,1.7711,0.19787,0.089143
1.5571,1.7266,0.26362,0.063273
1.5327,1.7271,0.26754,0.06528
1.2998,1.7168,0.19038,0.095504
1.4571,1.6683,0.23607,0.076358
1.4345,1.8156,0.28874,0.051515
3.3659,2.7803,0.25162,0.083947
1.4609,1.7382,0.24264,0.07527
1.4247,1.6581,0.25667,0.077832
1.3095,1.715,0.19638,0.095398
1.6038,1.9785,0.28328,0.051998
1.6495,1.9023,0.28371,0.057374
1.4468,1.8092,0.2392,0.071327
1.53,1.7994,0.12251,0.12182
1.1946,1.6438,0.19972,0.091434
1.4291,1.7066,0.20295,0.094629
1.5515,1.7959,0.20494,0.092631
1.451,2.1768,0.2436,0.057147
1.4254,1.6717,0.23788,0.078743
1.3458,1.7275,0.19976,0.091859
1.4926,1.7372,0.23592,0.073628
1.6404,1.7248,0.19361,0.10132
1.5926,1.9613,0.2742,0.052075
1.4219,1.7236,0.34529,0.042632
1.291,1.8431,0.19488,0.09467
1.4138,1.7905,0.22466,0.082487
1.5094,1.7154,0.27402,0.061429
1.9792,1.8036,0.2467,0.077533
1.3988,1.755,0.22822,0.077202
1.4989,1.7401,0.24526,0.06784
1.4588,1.7601,0.24101,0.070083
1.2668,1.6875,0.1314,0.11617
1.43,1.8579,0.23904,0.072417
1.0168,1.6645,0.18634,0.090837
1.4554,1.7705,0.24198,0.071603
1.4439,1.669,0.22083,0.085926
1.4521,1.7474,0.20504,0.088026
1.4244,1.6928,0.21924,0.082564
1.1594,1.6712,0.21579,0.083288
1.5051,1.7942,0.17645,0.10144
1.5875,1.7399,0.23147,0.080988
1.4125,1.6941,0.245,0.07563
1.5152,1.7381,0.23187,0.072663
1.3384,1.7279,0.20252,0.090412
1.4007,1.677,0.24302,0.076014
1.4836,1.748,0.2359,0.074541
1.5489,1.7779,0.24212,0.068253
1.2698,1.7213,0.22909,0.081594
1.3959,1.6577,0.2514,0.073244
1.4886,1.7667,0.23387,0.071669
1.433,1.6813,0.23968,0.076335
1.276,1.6919,0.19203,0.092806
1.5406,1.7097,0.22371,0.082276
2.1538,1.8913,0.31644,0.05652
1.8489,2.4798,0.27442,0.051221
1.5137,1.7386,0.22792,0.075048
1.799,1.8687,0.17804,0.097902
1.5195,1.8252,0.25542,0.061477
1.1129,1.8333,0.18766,0.094076
1.3323,1.7782,0.23847,0.074791
1.3057,1.7363,0.24758,0.075227
1.3742,1.6868,0.23187,0.079866
1.5152,1.7371,0.20262,0.096954
1.4848,1.7345,0.24202,0.072588
1.8339,1.8577,0.21199,0.088244
1.8578,1.8647,0.21072,0.092986
1.4919,1.7029,0.24321,0.072312
1.3793,1.694,0.20396,0.091788
1.5229,1.6692,0.23121,0.078598
1.4808,1.8465,0.23077,0.073628
1.3885,1.7297,0.23768,0.080262
1.3979,1.7155,0.2369,0.076763
1.4389,1.7357,0.22353,0.079151
1.1971,1.833,0.19769,0.082479
1.4696,1.7875,0.23497,0.071099
1.4549,1.7546,0.20569,0.09203
1.1918,1.6659,0.20298,0.090589
1.4972,1.6368,0.24539,0.077272
1.4512,1.6714,0.25742,0.074439
1.3972,1.7753,0.2445,0.072436
1.4195,1.6872,0.23918,0.078805
1.7356,1.757,0.21507,0.089972
1.4912,1.6746,0.24559,0.077549
1.397,1.7353,0.24916,0.072861
1.4792,1.7636,0.23725,0.075098
1.9626,1.8192,0.21295,0.093441
1.4575,1.8765,0.2366,0.071131
1.3851,1.8373,0.2373,0.072634
1.2774,1.7087,0.24188,0.079492
1.424,1.7046,0.2422,0.076067
2.0312,1.8886,0.2336,0.082457
1.4296,1.6762,0.21255,0.090923
1.402,1.6341,0.25593,0.072219
1.3034,1.648,0.24384,0.081981
1.5335,1.7558,0.23628,0.06897
1.4464,1.6502,0.23881,0.077636
1.4705,1.6701,0.24879,0.072508
1.6246,1.7384,0.18756,0.093168
1.4554,1.7406,0.24447,0.072791
1.395,1.6534,0.24059,0.079313
1.5124,1.6673,0.21711,0.089269
1.4725,1.7406,0.24458,0.073017
1.4668,1.6764,0.21188,0.092153
1.4755,1.8194,0.29475,0.048533
1.4111,1.8548,0.277,0.048059
1.5203,1.7975,0.22384,0.073901
1.4183,1.6667,0.25371,0.075107
1.4574,1.7975,0.2314,0.073908
1.3289,1.6274,0.2472,0.079726
1.5335,1.7021,0.22361,0.078475
1.322,1.771,0.24497,0.074924
1.6289,1.7054,0.19372,0.10079
1.3495,1.6796,0.24688,0.078209
1.4794,1.9215,0.27393,0.047625
1.3434,1.7203,0.1999,0.092827
1.5316,1.6999,0.20062,0.094902
1.4607,1.6954,0.22947,0.077271
1.4646,1.7188,0.23563,0.074469
1.3312,1.6979,0.23856,0.079128
1.4674,1.9303,0.23326,0.064229
1.4663,1.7712,0.24082,0.071888
1.4844,1.7219,0.24319,0.071195
1.3006,1.6764,0.23418,0.081105
1.324,1.7026,0.25195,0.074489
2.2286,1.7935,0.35993,0.050025
1.1682,1.6461,0.19249,0.093543
1.536,1.9024,0.24496,0.063989
1.5032,1.6879,0.20914,0.086916
1.4536,1.6857,0.22665,0.080484
1.4282,1.7946,0.23588,0.073352
1.5175,1.6906,0.24612,0.070897
1.6405,1.8726,0.30743,0.042844
1.3773,1.7125,0.24195,0.075168
1.6913,1.8352,0.21048,0.092701
3.1805,2.3707,0.2131,0.097892
1.7124,1.7321,0.21936,0.087662
1.9725,1.8715,0.27062,0.070489
2.1155,1.9,0.20307,0.092708
1.4647,1.7809,0.23439,0.071511
1.3663,1.6217,0.24984,0.077655
1.5487,1.8447,0.23543,0.068409
1.3015,1.6561,0.22351,0.084727
1.5255,1.7579,0.20781,0.088675
1.4639,1.6697,0.2488,0.072513
1.2054,1.7404,0.18361,0.09664
1.4267,1.6677,0.21411,0.087548
1.3805,1.7667,0.19654,0.092877
1.305,1.7262,0.24048,0.078341
1.4815,1.7542,0.24011,0.069117
1.4965,1.7065,0.24702,0.070623
1.4965,1.8058,0.25859,0.059626
1.4594,1.7269,0.21083,0.086962
1.7041,1.7842,0.18841,0.099844
1.2454,1.696,0.20343,0.088022
1.3841,1.7709,0.23537,0.075053
1.234,1.6826,0.1846,0.094152
1.4595,1.7046,0.2414,0.075017
1.5287,1.7563,0.23421,0.07054
1.4348,1.6603,0.23251,0.078446
1.4605,1.6505,0.24051,0.077648
1.8009,1.7889,0.19463,0.095407
1.488,1.7165,0.20373,0.089282
1.4276,1.9682,0.2605,0.049219
1.4724,1.7765,0.24054,0.07116
1.7404,1.7564,0.19885,0.098994
1.4404,1.7017,0.20591,0.090364
1.3632,1.6851,0.18835,0.094434
1.3646,1.6966,0.20334,0.091581
1.527,1.7865,0.21268,0.08243
1.9198,1.9019,0.22092,0.085107
