Temp;O2;DevPeriod;RepNumber;HatchDay
14.5;5;1;159;39
14.5;5;1;159;40
14.5;5;1;159;40
14.5;5;1;159;40
14.5;5;1;159;40
14.5;5;1;159;40
14.5;5;1;159;41
14.5;5;1;160;38
14.5;5;1;160;38
14.5;5;1;160;38
14.5;5;1;160;38
14.5;5;1;160;38
14.5;5;1;160;38
14.5;5;1;160;39
14.5;5;1;160;39
14.5;5;1;160;39
14.5;5;1;160;39
14.5;5;1;160;39
14.5;5;1;160;39
14.5;5;1;160;39
14.5;5;1;160;39
14.5;5;1;160;39
14.5;5;1;160;39
14.5;5;1;160;39
14.5;5;1;160;39
14.5;5;1;160;39
14.5;5;1;160;39
14.5;5;1;160;40
14.5;5;1;160;40
14.5;5;1;160;40
14.5;5;1;160;40
14.5;5;1;160;40
14.5;5;1;161;36
14.5;5;1;161;37
14.5;5;1;161;37
14.5;5;1;161;37
14.5;5;1;161;38
14.5;5;1;161;38
14.5;5;1;161;38
14.5;5;1;161;38
14.5;5;1;161;38
14.5;5;1;161;38
14.5;5;1;161;38
14.5;5;1;161;38
14.5;5;1;161;38
14.5;5;1;161;38
14.5;5;1;161;38
14.5;5;1;161;38
14.5;5;1;161;38
14.5;5;1;161;38
14.5;5;1;161;38
14.5;5;1;161;38
14.5;5;1;161;39
14.5;5;1;161;39
14.5;5;1;161;39
14.5;5;1;161;39
14.5;5;1;161;39
14.5;5;1;162;34
14.5;5;1;162;36
14.5;5;1;162;38
14.5;5;1;162;38
14.5;5;1;162;38
14.5;5;1;162;38
14.5;5;1;162;38
14.5;5;1;162;38
14.5;5;1;162;38
14.5;5;1;162;38
14.5;5;1;162;38
14.5;5;1;162;38
14.5;5;1;162;38
14.5;5;1;162;38
14.5;5;1;162;38
14.5;5;1;162;39
14.5;5;1;162;39
14.5;5;1;162;39
14.5;5;1;162;39
14.5;5;1;162;39
14.5;5;1;162;39
14.5;5;1;162;40
14.5;5;1;162;40
14.5;5;1;162;42
14.5;5;2;163;36
14.5;5;2;163;36
14.5;5;2;163;36
14.5;5;2;163;38
14.5;5;2;163;38
14.5;5;2;163;38
14.5;5;2;163;38
14.5;5;2;163;38
14.5;5;2;163;38
14.5;5;2;163;38
14.5;5;2;163;38
14.5;5;2;163;38
14.5;5;2;163;38
14.5;5;2;163;38
14.5;5;2;163;38
14.5;5;2;163;39
14.5;5;2;163;39
14.5;5;2;163;39
14.5;5;2;163;39
14.5;5;2;163;39
14.5;5;2;163;39
14.5;5;2;163;40
14.5;5;2;163;40
14.5;5;2;163;40
14.5;5;2;163;41
14.5;5;2;164;36
14.5;5;2;164;36
14.5;5;2;164;36
14.5;5;2;164;36
14.5;5;2;164;37
14.5;5;2;164;37
14.5;5;2;164;38
14.5;5;2;164;38
14.5;5;2;164;38
14.5;5;2;164;38
14.5;5;2;164;38
14.5;5;2;164;38
14.5;5;2;164;38
14.5;5;2;164;38
14.5;5;2;164;38
14.5;5;2;164;39
14.5;5;2;164;39
14.5;5;2;164;39
14.5;5;2;164;39
14.5;5;2;164;39
14.5;5;2;164;39
14.5;5;2;164;39
14.5;5;2;164;39
14.5;5;2;165;36
14.5;5;2;165;36
14.5;5;2;165;36
14.5;5;2;165;36
14.5;5;2;165;36
14.5;5;2;165;36
14.5;5;2;165;36
14.5;5;2;165;37
14.5;5;2;165;38
14.5;5;2;165;38
14.5;5;2;165;38
14.5;5;2;165;38
14.5;5;2;165;38
14.5;5;2;165;39
14.5;5;2;165;39
14.5;5;2;165;39
14.5;5;2;165;39
14.5;5;2;165;39
14.5;5;2;165;39
14.5;5;2;165;39
14.5;5;2;165;39
14.5;5;2;165;39
14.5;5;2;165;40
14.5;5;2;166;36
14.5;5;2;166;36
14.5;5;2;166;36
14.5;5;2;166;37
14.5;5;2;166;37
14.5;5;2;166;37
14.5;5;2;166;37
14.5;5;2;166;37
14.5;5;2;166;37
14.5;5;2;166;38
14.5;5;2;166;38
14.5;5;2;166;38
14.5;5;2;166;38
14.5;5;2;166;38
14.5;5;2;166;38
14.5;5;2;166;38
14.5;5;2;166;38
14.5;5;2;166;38
14.5;5;2;166;38
14.5;5;2;166;38
14.5;5;2;166;38
14.5;5;2;166;38
14.5;5;2;166;39
14.5;5;2;166;39
14.5;5;2;166;39
14.5;5;2;167;36
14.5;5;2;167;36
14.5;5;2;167;36
14.5;5;2;167;37
14.5;5;2;167;37
14.5;5;2;167;37
14.5;5;2;167;37
14.5;5;2;167;37
14.5;5;2;167;38
14.5;5;2;167;38
14.5;5;2;167;38
14.5;5;2;167;38
14.5;5;2;167;38
14.5;5;2;167;38
14.5;5;2;167;38
14.5;5;2;167;38
14.5;5;2;167;38
14.5;5;2;167;38
14.5;5;2;167;38
14.5;5;2;167;38
14.5;5;2;167;38
14.5;5;2;167;38
14.5;5;2;167;38
14.5;5;2;167;38
14.5;5;2;167;39
14.5;5;2;168;36
14.5;5;2;168;36
14.5;5;2;168;37
14.5;5;2;168;37
14.5;5;2;168;38
14.5;5;2;168;38
14.5;5;2;168;38
14.5;5;2;168;38
14.5;5;2;168;38
14.5;5;2;168;38
14.5;5;2;168;38
14.5;5;2;168;38
14.5;5;2;168;38
14.5;5;2;168;38
14.5;5;2;168;38
14.5;5;2;168;38
14.5;5;2;168;38
14.5;5;2;168;38
14.5;5;2;168;38
14.5;5;2;168;39
14.5;5;2;168;39
14.5;5;2;168;39
14.5;5;2;168;39
14.5;5;2;168;39
14.5;5;2;168;39
14.5;5;2;169;36
14.5;5;2;169;36
14.5;5;2;169;37
14.5;5;2;169;37
14.5;5;2;169;37
14.5;5;2;169;37
14.5;5;2;169;38
14.5;5;2;169;38
14.5;5;2;169;38
14.5;5;2;169;38
14.5;5;2;169;38
14.5;5;2;169;38
14.5;5;2;169;38
14.5;5;2;169;38
14.5;5;2;169;38
14.5;5;2;169;38
14.5;5;2;169;38
14.5;5;2;169;38
14.5;5;2;169;38
14.5;5;2;169;38
14.5;5;2;169;39
14.5;5;2;169;39
14.5;5;2;169;39
14.5;5;2;169;39
14.5;5;2;170;36
14.5;5;2;170;36
14.5;5;2;170;36
14.5;5;2;170;36
14.5;5;2;170;36
14.5;5;2;170;36
14.5;5;2;170;36
14.5;5;2;170;38
14.5;5;2;170;38
14.5;5;2;170;38
14.5;5;2;170;38
14.5;5;2;170;38
14.5;5;2;170;38
14.5;5;2;170;38
14.5;5;2;170;38
14.5;5;2;170;38
14.5;5;2;170;38
14.5;5;2;170;38
14.5;5;2;170;38
14.5;5;2;170;39
14.5;5;2;170;39
14.5;5;2;170;39
14.5;5;2;170;40
14.5;5;2;170;40
14.5;5;2;170;43
14.5;5;2;171;35
14.5;5;2;171;36
14.5;5;2;171;37
14.5;5;2;171;37
14.5;5;2;171;37
14.5;5;2;171;37
14.5;5;2;171;37
14.5;5;2;171;38
14.5;5;2;171;38
14.5;5;2;171;38
14.5;5;2;171;38
14.5;5;2;171;38
14.5;5;2;171;38
14.5;5;2;171;38
14.5;5;2;171;38
14.5;5;2;171;38
14.5;5;2;171;38
14.5;5;2;171;38
14.5;5;2;171;39
14.5;5;2;171;39
14.5;5;2;171;39
14.5;5;2;171;39
14.5;5;2;171;40
14.5;5;2;171;40
14.5;5;3;172;36
14.5;5;3;172;36
14.5;5;3;172;36
14.5;5;3;172;37
14.5;5;3;172;37
14.5;5;3;172;37
14.5;5;3;172;37
14.5;5;3;172;37
14.5;5;3;172;37
14.5;5;3;172;37
14.5;5;3;172;37
14.5;5;3;172;37
14.5;5;3;172;37
14.5;5;3;172;37
14.5;5;3;172;37
14.5;5;3;172;37
14.5;5;3;172;37
14.5;5;3;172;37
14.5;5;3;172;37
14.5;5;3;172;37
14.5;5;3;172;37
14.5;5;3;172;37
14.5;5;3;172;37
14.5;5;3;172;38
14.5;5;3;172;38
14.5;5;3;173;36
14.5;5;3;173;36
14.5;5;3;173;36
14.5;5;3;173;36
14.5;5;3;173;37
14.5;5;3;173;37
14.5;5;3;173;37
14.5;5;3;173;37
14.5;5;3;173;37
14.5;5;3;173;37
14.5;5;3;173;37
14.5;5;3;173;37
14.5;5;3;173;37
14.5;5;3;173;37
14.5;5;3;173;37
14.5;5;3;173;37
14.5;5;3;173;37
14.5;5;3;173;37
14.5;5;3;173;37
14.5;5;3;173;37
14.5;5;3;173;37
14.5;5;3;173;37
14.5;5;3;173;37
14.5;5;3;173;37
14.5;5;3;173;39
14.5;5;3;174;36
14.5;5;3;174;36
14.5;5;3;174;36
14.5;5;3;174;36
14.5;5;3;174;36
14.5;5;3;174;36
14.5;5;3;174;36
14.5;5;3;174;36
14.5;5;3;174;36
14.5;5;3;174;37
14.5;5;3;174;37
14.5;5;3;174;37
14.5;5;3;174;37
14.5;5;3;174;37
14.5;5;3;174;37
14.5;5;3;174;37
14.5;5;3;174;37
14.5;5;3;174;37
14.5;5;3;174;37
14.5;5;3;174;37
14.5;5;3;174;37
14.5;5;3;174;37
14.5;5;3;174;37
14.5;5;3;174;37
14.5;5;3;174;37
14.5;5;3;175;35
14.5;5;3;175;36
14.5;5;3;175;36
14.5;5;3;175;36
14.5;5;3;175;36
14.5;5;3;175;36
14.5;5;3;175;36
14.5;5;3;175;37
14.5;5;3;175;37
14.5;5;3;175;37
14.5;5;3;175;37
14.5;5;3;175;37
14.5;5;3;175;37
14.5;5;3;175;37
14.5;5;3;175;37
14.5;5;3;175;37
14.5;5;3;175;37
14.5;5;3;175;37
14.5;5;3;175;37
14.5;5;3;175;37
14.5;5;3;175;38
14.5;5;3;175;38
14.5;5;3;175;39
14.5;5;3;175;39
14.5;5;3;176;34
14.5;5;3;176;36
14.5;5;3;176;36
14.5;5;3;176;36
14.5;5;3;176;36
14.5;5;3;176;36
14.5;5;3;176;36
14.5;5;3;176;36
14.5;5;3;176;36
14.5;5;3;176;37
14.5;5;3;176;37
14.5;5;3;176;37
14.5;5;3;176;37
14.5;5;3;176;37
14.5;5;3;176;37
14.5;5;3;176;37
14.5;5;3;176;37
14.5;5;3;176;37
14.5;5;3;176;37
14.5;5;3;176;37
14.5;5;3;176;37
14.5;5;3;176;37
14.5;5;3;176;37
14.5;5;3;176;38
14.5;5;3;177;36
14.5;5;3;177;36
14.5;5;3;177;36
14.5;5;3;177;37
14.5;5;3;177;37
14.5;5;3;177;37
14.5;5;3;177;37
14.5;5;3;177;37
14.5;5;3;177;37
14.5;5;3;177;37
14.5;5;3;177;37
14.5;5;3;177;37
14.5;5;3;177;37
14.5;5;3;177;37
14.5;5;3;177;37
14.5;5;3;177;37
14.5;5;3;177;37
14.5;5;3;177;37
14.5;5;3;177;37
14.5;5;3;177;37
14.5;5;3;177;37
14.5;5;3;177;37
14.5;5;3;177;38
14.5;5;3;178;36
14.5;5;3;178;36
14.5;5;3;178;36
14.5;5;3;178;36
14.5;5;3;178;36
14.5;5;3;178;36
14.5;5;3;178;36
14.5;5;3;178;36
14.5;5;3;178;36
14.5;5;3;178;37
14.5;5;3;178;37
14.5;5;3;178;37
14.5;5;3;178;37
14.5;5;3;178;37
14.5;5;3;178;37
14.5;5;3;178;37
14.5;5;3;178;37
14.5;5;3;178;37
14.5;5;3;178;37
14.5;5;3;178;37
14.5;5;3;178;37
14.5;5;3;178;37
14.5;5;3;178;37
14.5;5;3;178;37
14.5;5;3;179;36
14.5;5;3;179;36
14.5;5;3;179;36
14.5;5;3;179;36
14.5;5;3;179;36
14.5;5;3;179;36
14.5;5;3;179;36
14.5;5;3;179;37
14.5;5;3;179;37
14.5;5;3;179;37
14.5;5;3;179;37
14.5;5;3;179;37
14.5;5;3;179;37
14.5;5;3;179;37
14.5;5;3;179;37
14.5;5;3;179;37
14.5;5;3;179;37
14.5;5;3;179;37
14.5;5;3;179;37
14.5;5;3;179;37
14.5;5;3;179;37
14.5;5;3;179;37
14.5;5;3;179;37
14.5;5;3;179;37
14.5;5;3;179;38
14.5;5;3;180;36
14.5;5;3;180;37
14.5;5;3;180;37
14.5;5;3;180;37
14.5;5;3;180;37
14.5;5;3;180;37
14.5;5;3;180;37
14.5;5;3;180;37
14.5;5;3;180;37
14.5;5;3;180;37
14.5;5;3;180;37
14.5;5;3;180;37
14.5;5;3;180;37
14.5;5;3;180;37
14.5;5;3;180;37
14.5;5;3;180;37
14.5;5;3;180;37
14.5;5;3;180;37
14.5;5;3;180;37
14.5;5;3;180;37
14.5;5;3;180;37
14.5;5;3;180;37
14.5;5;3;180;37
14.5;5;3;180;38
14.5;11;1;190;37
14.5;11;1;190;37
14.5;11;1;190;37
14.5;11;1;190;37
14.5;11;1;190;37
14.5;11;1;190;37
14.5;11;1;190;37
14.5;11;1;190;37
14.5;11;1;190;37
14.5;11;1;190;37
14.5;11;1;190;38
14.5;11;1;190;38
14.5;11;1;190;38
14.5;11;1;190;38
14.5;11;1;190;38
14.5;11;1;190;38
14.5;11;1;190;38
14.5;11;1;190;38
14.5;11;1;190;38
14.5;11;1;190;38
14.5;11;1;190;38
14.5;11;1;190;38
14.5;11;1;190;38
14.5;11;1;190;39
14.5;11;1;190;39
14.5;11;1;191;35
14.5;11;1;191;36
14.5;11;1;191;36
14.5;11;1;191;36
14.5;11;1;191;37
14.5;11;1;191;37
14.5;11;1;191;37
14.5;11;1;191;37
14.5;11;1;191;37
14.5;11;1;191;37
14.5;11;1;191;37
14.5;11;1;191;37
14.5;11;1;191;37
14.5;11;1;191;37
14.5;11;1;191;37
14.5;11;1;191;37
14.5;11;1;191;37
14.5;11;1;191;37
14.5;11;1;191;38
14.5;11;1;191;38
14.5;11;1;191;38
14.5;11;1;191;38
14.5;11;1;191;38
14.5;11;1;191;39
14.5;11;1;191;39
14.5;11;1;192;37
14.5;11;1;192;37
14.5;11;1;192;37
14.5;11;1;192;37
14.5;11;1;192;37
14.5;11;1;192;37
14.5;11;1;192;37
14.5;11;1;192;37
14.5;11;1;192;37
14.5;11;1;192;37
14.5;11;1;192;37
14.5;11;1;192;37
14.5;11;1;192;37
14.5;11;1;192;37
14.5;11;1;192;37
14.5;11;1;192;37
14.5;11;1;192;37
14.5;11;1;192;37
14.5;11;1;192;37
14.5;11;1;192;38
14.5;11;1;192;38
14.5;11;1;192;38
14.5;11;1;192;38
14.5;11;1;192;38
14.5;11;1;192;38
14.5;11;1;193;37
14.5;11;1;193;37
14.5;11;1;193;37
14.5;11;1;193;37
14.5;11;1;193;37
14.5;11;1;193;37
14.5;11;1;193;37
14.5;11;1;193;37
14.5;11;1;193;37
14.5;11;1;193;37
14.5;11;1;193;37
14.5;11;1;193;38
14.5;11;1;193;38
14.5;11;1;193;38
14.5;11;1;193;38
14.5;11;1;193;38
14.5;11;1;193;38
14.5;11;1;193;38
14.5;11;1;193;38
14.5;11;1;193;38
14.5;11;1;193;39
14.5;11;1;193;39
14.5;11;1;193;40
14.5;11;1;194;37
14.5;11;1;194;37
14.5;11;1;194;37
14.5;11;1;194;37
14.5;11;1;194;37
14.5;11;1;194;37
14.5;11;1;194;37
14.5;11;1;194;37
14.5;11;1;194;37
14.5;11;1;194;38
14.5;11;1;194;38
14.5;11;1;194;38
14.5;11;1;194;38
14.5;11;1;194;38
14.5;11;1;194;38
14.5;11;1;194;38
14.5;11;1;194;38
14.5;11;1;194;38
14.5;11;1;194;38
14.5;11;1;194;38
14.5;11;1;194;38
14.5;11;1;194;38
14.5;11;1;194;40
14.5;11;1;195;37
14.5;11;1;195;37
14.5;11;1;195;37
14.5;11;1;195;37
14.5;11;1;195;37
14.5;11;1;195;37
14.5;11;1;195;37
14.5;11;1;195;37
14.5;11;1;195;37
14.5;11;1;195;37
14.5;11;1;195;37
14.5;11;1;195;37
14.5;11;1;195;38
14.5;11;1;195;38
14.5;11;1;195;38
14.5;11;1;195;38
14.5;11;1;195;38
14.5;11;1;195;38
14.5;11;1;195;38
14.5;11;1;195;38
14.5;11;1;195;38
14.5;11;1;195;38
14.5;11;1;195;38
14.5;11;1;195;39
14.5;11;1;195;39
14.5;11;1;196;37
14.5;11;1;196;37
14.5;11;1;196;37
14.5;11;1;196;37
14.5;11;1;196;37
14.5;11;1;196;37
14.5;11;1;196;37
14.5;11;1;196;37
14.5;11;1;196;37
14.5;11;1;196;37
14.5;11;1;196;37
14.5;11;1;196;37
14.5;11;1;196;37
14.5;11;1;196;37
14.5;11;1;196;37
14.5;11;1;196;37
14.5;11;1;196;37
14.5;11;1;196;37
14.5;11;1;196;37
14.5;11;1;196;37
14.5;11;1;196;38
14.5;11;1;196;38
14.5;11;1;196;40
14.5;11;1;197;36
14.5;11;1;197;36
14.5;11;1;197;37
14.5;11;1;197;37
14.5;11;1;197;37
14.5;11;1;197;37
14.5;11;1;197;37
14.5;11;1;197;37
14.5;11;1;197;37
14.5;11;1;197;37
14.5;11;1;197;37
14.5;11;1;197;37
14.5;11;1;197;37
14.5;11;1;197;37
14.5;11;1;197;37
14.5;11;1;197;38
14.5;11;1;197;38
14.5;11;1;197;38
14.5;11;1;197;38
14.5;11;1;197;38
14.5;11;1;197;38
14.5;11;1;197;38
14.5;11;1;197;38
14.5;11;1;197;40
14.5;11;1;198;37
14.5;11;1;198;37
14.5;11;1;198;37
14.5;11;1;198;37
14.5;11;1;198;37
14.5;11;1;198;37
14.5;11;1;198;37
14.5;11;1;198;37
14.5;11;1;198;38
14.5;11;1;198;38
14.5;11;1;198;38
14.5;11;1;198;38
14.5;11;1;198;38
14.5;11;1;198;38
14.5;11;1;198;38
14.5;11;1;198;38
14.5;11;1;198;38
14.5;11;1;198;38
14.5;11;1;198;38
14.5;11;1;198;38
14.5;11;1;198;38
14.5;11;1;198;38
14.5;11;1;198;38
14.5;11;1;198;38
14.5;11;1;198;39
14.5;11;2;199;36
14.5;11;2;199;36
14.5;11;2;199;36
14.5;11;2;199;36
14.5;11;2;199;37
14.5;11;2;199;37
14.5;11;2;199;37
14.5;11;2;199;37
14.5;11;2;199;37
14.5;11;2;199;37
14.5;11;2;199;37
14.5;11;2;199;37
14.5;11;2;199;37
14.5;11;2;199;37
14.5;11;2;199;37
14.5;11;2;199;37
14.5;11;2;199;37
14.5;11;2;199;37
14.5;11;2;199;38
14.5;11;2;199;38
14.5;11;2;199;39
14.5;11;2;199;39
14.5;11;2;200;36
14.5;11;2;200;36
14.5;11;2;200;36
14.5;11;2;200;36
14.5;11;2;200;36
14.5;11;2;200;36
14.5;11;2;200;36
14.5;11;2;200;36
14.5;11;2;200;37
14.5;11;2;200;37
14.5;11;2;200;37
14.5;11;2;200;37
14.5;11;2;200;37
14.5;11;2;200;37
14.5;11;2;200;37
14.5;11;2;200;37
14.5;11;2;200;37
14.5;11;2;200;37
14.5;11;2;200;37
14.5;11;2;200;37
14.5;11;2;200;38
14.5;11;2;200;38
14.5;11;2;200;40
14.5;11;2;201;35
14.5;11;2;201;36
14.5;11;2;201;36
14.5;11;2;201;36
14.5;11;2;201;37
14.5;11;2;201;37
14.5;11;2;201;37
14.5;11;2;201;37
14.5;11;2;201;37
14.5;11;2;201;37
14.5;11;2;201;37
14.5;11;2;201;37
14.5;11;2;201;37
14.5;11;2;201;37
14.5;11;2;201;37
14.5;11;2;201;37
14.5;11;2;201;37
14.5;11;2;201;37
14.5;11;2;201;38
14.5;11;2;201;38
14.5;11;2;201;38
14.5;11;2;201;38
14.5;11;2;202;36
14.5;11;2;202;36
14.5;11;2;202;36
14.5;11;2;202;36
14.5;11;2;202;37
14.5;11;2;202;37
14.5;11;2;202;37
14.5;11;2;202;37
14.5;11;2;202;37
14.5;11;2;202;37
14.5;11;2;202;37
14.5;11;2;202;37
14.5;11;2;202;37
14.5;11;2;202;37
14.5;11;2;202;37
14.5;11;2;202;37
14.5;11;2;202;37
14.5;11;2;202;37
14.5;11;2;202;37
14.5;11;2;202;37
14.5;11;2;202;37
14.5;11;2;202;38
14.5;11;2;202;39
14.5;11;2;202;39
14.5;11;2;203;36
14.5;11;2;203;36
14.5;11;2;203;36
14.5;11;2;203;36
14.5;11;2;203;36
14.5;11;2;203;36
14.5;11;2;203;36
14.5;11;2;203;36
14.5;11;2;203;36
14.5;11;2;203;36
14.5;11;2;203;36
14.5;11;2;203;36
14.5;11;2;203;36
14.5;11;2;203;36
14.5;11;2;203;36
14.5;11;2;203;36
14.5;11;2;203;36
14.5;11;2;203;36
14.5;11;2;203;37
14.5;11;2;203;37
14.5;11;2;203;37
14.5;11;2;203;37
14.5;11;2;203;38
14.5;11;2;203;38
14.5;11;2;203;40
14.5;11;2;204;36
14.5;11;2;204;36
14.5;11;2;204;36
14.5;11;2;204;36
14.5;11;2;204;36
14.5;11;2;204;36
14.5;11;2;204;36
14.5;11;2;204;36
14.5;11;2;204;36
14.5;11;2;204;36
14.5;11;2;204;36
14.5;11;2;204;36
14.5;11;2;204;36
14.5;11;2;204;36
14.5;11;2;204;36
14.5;11;2;204;37
14.5;11;2;204;37
14.5;11;2;204;37
14.5;11;2;204;37
14.5;11;2;204;37
14.5;11;2;204;37
14.5;11;2;204;39
14.5;11;2;204;40
14.5;11;2;205;36
14.5;11;2;205;36
14.5;11;2;205;36
14.5;11;2;205;37
14.5;11;2;205;37
14.5;11;2;205;37
14.5;11;2;205;37
14.5;11;2;205;37
14.5;11;2;205;37
14.5;11;2;205;37
14.5;11;2;205;37
14.5;11;2;205;37
14.5;11;2;205;37
14.5;11;2;205;37
14.5;11;2;205;37
14.5;11;2;205;37
14.5;11;2;205;37
14.5;11;2;205;37
14.5;11;2;205;37
14.5;11;2;205;37
14.5;11;2;205;37
14.5;11;2;205;37
14.5;11;2;205;38
14.5;11;2;205;40
14.5;11;2;206;36
14.5;11;2;206;36
14.5;11;2;206;37
14.5;11;2;206;37
14.5;11;2;206;37
14.5;11;2;206;37
14.5;11;2;206;37
14.5;11;2;206;37
14.5;11;2;206;37
14.5;11;2;206;37
14.5;11;2;206;37
14.5;11;2;206;37
14.5;11;2;206;37
14.5;11;2;206;37
14.5;11;2;206;37
14.5;11;2;206;37
14.5;11;2;206;37
14.5;11;2;206;37
14.5;11;2;206;37
14.5;11;2;206;37
14.5;11;2;206;38
14.5;11;2;206;38
14.5;11;2;206;38
14.5;11;2;206;38
14.5;11;2;207;36
14.5;11;2;207;37
14.5;11;2;207;37
14.5;11;2;207;37
14.5;11;2;207;37
14.5;11;2;207;37
14.5;11;2;207;37
14.5;11;2;207;37
14.5;11;2;207;37
14.5;11;2;207;37
14.5;11;2;207;37
14.5;11;2;207;37
14.5;11;2;207;37
14.5;11;2;207;37
14.5;11;2;207;37
14.5;11;2;207;37
14.5;11;2;207;37
14.5;11;2;207;37
14.5;11;2;207;37
14.5;11;2;207;37
14.5;11;2;207;37
14.5;11;2;207;38
14.5;11;2;207;38
14.5;11;2;207;38
14.5;11;3;208;37
14.5;11;3;208;38
14.5;11;3;208;38
14.5;11;3;208;38
14.5;11;3;208;38
14.5;11;3;208;38
14.5;11;3;208;38
14.5;11;3;208;38
14.5;11;3;208;38
14.5;11;3;208;38
14.5;11;3;208;38
14.5;11;3;208;38
14.5;11;3;208;38
14.5;11;3;208;38
14.5;11;3;208;38
14.5;11;3;208;38
14.5;11;3;208;39
14.5;11;3;208;39
14.5;11;3;208;39
14.5;11;3;208;39
14.5;11;3;208;39
14.5;11;3;208;39
14.5;11;3;208;39
14.5;11;3;208;39
14.5;11;3;208;40
14.5;11;3;209;37
14.5;11;3;209;37
14.5;11;3;209;37
14.5;11;3;209;38
14.5;11;3;209;38
14.5;11;3;209;38
14.5;11;3;209;38
14.5;11;3;209;38
14.5;11;3;209;38
14.5;11;3;209;38
14.5;11;3;209;38
14.5;11;3;209;38
14.5;11;3;209;38
14.5;11;3;209;38
14.5;11;3;209;38
14.5;11;3;209;38
14.5;11;3;209;38
14.5;11;3;209;38
14.5;11;3;209;38
14.5;11;3;209;38
14.5;11;3;209;38
14.5;11;3;209;38
14.5;11;3;209;39
14.5;11;3;209;39
14.5;11;3;209;39
14.5;11;3;210;36
14.5;11;3;210;38
14.5;11;3;210;38
14.5;11;3;210;38
14.5;11;3;210;38
14.5;11;3;210;38
14.5;11;3;210;38
14.5;11;3;210;38
14.5;11;3;210;38
14.5;11;3;210;38
14.5;11;3;210;38
14.5;11;3;210;38
14.5;11;3;210;38
14.5;11;3;210;38
14.5;11;3;210;38
14.5;11;3;210;38
14.5;11;3;210;38
14.5;11;3;210;38
14.5;11;3;210;39
14.5;11;3;210;39
14.5;11;3;210;39
14.5;11;3;210;39
14.5;11;3;210;39
14.5;11;3;210;39
14.5;11;3;210;42
14.5;11;3;211;36
14.5;11;3;211;37
14.5;11;3;211;38
14.5;11;3;211;38
14.5;11;3;211;38
14.5;11;3;211;38
14.5;11;3;211;38
14.5;11;3;211;38
14.5;11;3;211;38
14.5;11;3;211;38
14.5;11;3;211;38
14.5;11;3;211;38
14.5;11;3;211;38
14.5;11;3;211;38
14.5;11;3;211;38
14.5;11;3;211;38
14.5;11;3;211;38
14.5;11;3;211;38
14.5;11;3;211;38
14.5;11;3;211;38
14.5;11;3;211;38
14.5;11;3;211;39
14.5;11;3;211;39
14.5;11;3;211;39
14.5;11;3;212;35
14.5;11;3;212;36
14.5;11;3;212;36
14.5;11;3;212;36
14.5;11;3;212;37
14.5;11;3;212;37
14.5;11;3;212;37
14.5;11;3;212;37
14.5;11;3;212;37
14.5;11;3;212;37
14.5;11;3;212;37
14.5;11;3;212;37
14.5;11;3;212;38
14.5;11;3;212;38
14.5;11;3;212;38
14.5;11;3;212;38
14.5;11;3;212;38
14.5;11;3;212;38
14.5;11;3;212;38
14.5;11;3;212;38
14.5;11;3;212;39
14.5;11;3;212;39
14.5;11;3;212;39
14.5;11;3;212;40
14.5;11;3;213;37
14.5;11;3;213;38
14.5;11;3;213;38
14.5;11;3;213;38
14.5;11;3;213;38
14.5;11;3;213;38
14.5;11;3;213;38
14.5;11;3;213;38
14.5;11;3;213;38
14.5;11;3;213;38
14.5;11;3;213;38
14.5;11;3;213;38
14.5;11;3;213;38
14.5;11;3;213;38
14.5;11;3;213;38
14.5;11;3;213;38
14.5;11;3;213;38
14.5;11;3;213;38
14.5;11;3;213;38
14.5;11;3;213;38
14.5;11;3;213;38
14.5;11;3;213;38
14.5;11;3;213;38
14.5;11;3;214;37
14.5;11;3;214;37
14.5;11;3;214;38
14.5;11;3;214;38
14.5;11;3;214;38
14.5;11;3;214;38
14.5;11;3;214;38
14.5;11;3;214;38
14.5;11;3;214;38
14.5;11;3;214;38
14.5;11;3;214;38
14.5;11;3;214;38
14.5;11;3;214;38
14.5;11;3;214;38
14.5;11;3;214;38
14.5;11;3;214;38
14.5;11;3;214;38
14.5;11;3;214;38
14.5;11;3;214;38
14.5;11;3;214;38
14.5;11;3;214;38
14.5;11;3;214;39
14.5;11;3;214;39
14.5;11;3;214;39
14.5;11;3;214;40
14.5;11;3;215;38
14.5;11;3;215;38
14.5;11;3;215;38
14.5;11;3;215;38
14.5;11;3;215;38
14.5;11;3;215;38
14.5;11;3;215;38
14.5;11;3;215;38
14.5;11;3;215;38
14.5;11;3;215;38
14.5;11;3;215;38
14.5;11;3;215;38
14.5;11;3;215;38
14.5;11;3;215;38
14.5;11;3;215;38
14.5;11;3;215;38
14.5;11;3;215;38
14.5;11;3;215;38
14.5;11;3;215;38
14.5;11;3;215;38
14.5;11;3;215;38
14.5;11;3;215;38
14.5;11;3;215;39
14.5;11;3;215;39
14.5;11;3;215;39
14.5;11;3;216;37
14.5;11;3;216;38
14.5;11;3;216;38
14.5;11;3;216;38
14.5;11;3;216;38
14.5;11;3;216;38
14.5;11;3;216;38
14.5;11;3;216;38
14.5;11;3;216;38
14.5;11;3;216;38
14.5;11;3;216;38
14.5;11;3;216;38
14.5;11;3;216;38
14.5;11;3;216;38
14.5;11;3;216;38
14.5;11;3;216;38
14.5;11;3;216;38
14.5;11;3;216;38
14.5;11;3;216;38
14.5;11;3;216;38
